,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0,1.0,0.951588736619,0.970203186935,0.955312334041,0.935286494384,0.940844052664,0.94751702988,0.96512858141,0.923288898944,0.895508417046,0.922038193753,0.957114306064,0.978105000767,0.820461588784,0.937310949547,0.928267026251,0.905774273851,0.976270662424,0.957299778315,0.932275407145,0.873261303052,0.934614431104,0.868063155834,0.959409016488,0.906935273819,0.784729839647,0.84755170799,0.834697302313,0.887150553024,0.796872162748,0.931098381321,0.897370563488,0.443571468194,0.724143951208,-0.36553670257,0.0676930868385,-0.848175530017,0.55730680962,-0.370913814107,0.716513838829,-0.0470861704654,-0.333995986793,0.876217403971,-0.844132317994,0.852182963234,0.64546847931,0.426626084591,0.760694822299,0.863799834523,0.174964342627,-0.2156022006,-0.826033947898,0.11621920021,0.65369663714,-0.197203214403,-0.780799639669,-0.782441843922,0.353461776499,0.802828372159,0.552089343208,0.638987996544,-0.277605937815,-0.611717064543,-0.380223855581,-0.208243184806,0.619616976853,-0.639317818822,-0.411059522836,0.156616280416,-0.0237752572899,0.315933841177,0.125297628769,0.534445981561,-0.691362358072,-0.164738544402,-0.134786032417,-0.300147110538,-0.446745525057,-0.101059138864,-0.139937509641,0.435260670853,0.357217496033,0.652454972601
1,0.951588736619,1.0,0.957527584616,0.981312858561,0.923894494156,0.947820848576,0.867687338859,0.939342342607,0.975190002454,0.754892853357,0.790173427957,0.880294652255,0.918062727694,0.700273322194,0.827773684328,0.983318340779,0.785227015354,0.931321830716,0.884525199457,0.828295863289,0.785339878303,0.869423567538,0.950170958808,0.968902306931,0.767852838398,0.897501011203,0.690105757251,0.683246258159,0.851490949771,0.669068700051,0.848527920809,0.759189797859,0.636223579041,0.597504739818,-0.377457091409,-0.0881168341834,-0.844312091591,0.359168995998,-0.376625177912,0.682265247277,-0.0321932820898,-0.36044251607,0.815495027164,-0.890373201348,0.803769004902,0.50969428678,0.571398540162,0.611215922136,0.755518186902,0.102853878836,-0.202218576388,-0.72863143217,0.120167636879,0.615468423646,-0.208170988933,-0.840121233111,-0.694562999894,0.192188693718,0.842950879193,0.630766593278,0.513217192628,-0.212142557009,-0.594590389955,-0.409293761792,-0.0397996269999,0.55890201857,-0.619607890299,-0.434536570048,0.296547128275,0.040177062716,0.425607276003,0.200741730893,0.517210466801,-0.610353445952,-0.221165868098,0.0250105519755,-0.318590827799,-0.279188002552,-0.175847065618,-0.0557586359523,0.511333330696,0.411683553176,0.745817144131
2,0.970203186935,0.957527584616,1.0,0.962831034357,0.933894136147,0.937115507073,0.906564191821,0.952628313107,0.935152183619,0.804834917227,0.869917429484,0.90080701347,0.930927516168,0.742560589653,0.899418961921,0.934551218036,0.836114503212,0.966480425613,0.908488133155,0.86430515422,0.81981244239,0.924470320017,0.885234616319,0.958361822922,0.827633592973,0.81297065457,0.772363665748,0.749754276275,0.844896965054,0.727739287196,0.907627977642,0.845923674537,0.500879821111,0.670071918944,-0.379226037198,-0.0132636577708,-0.843752416486,0.425503203218,-0.366771288911,0.660197178956,-0.0625635776175,-0.36855408191,0.806196675413,-0.857157380152,0.793967647019,0.536571913694,0.47991971048,0.676447422839,0.796415400034,0.170424324128,-0.264634407048,-0.7595664116,0.124132155312,0.591536324125,-0.178751896121,-0.803021004191,-0.746359991946,0.28237933925,0.812415872297,0.559428876106,0.553535462924,-0.254583646775,-0.604482133292,-0.388315210652,-0.147907503035,0.61691545196,-0.620095203929,-0.45190412325,0.227235387919,-0.0207336256002,0.333115580483,0.134573144395,0.5225465386,-0.63267793289,-0.221715411141,-0.0266192651324,-0.25221472712,-0.397357659201,-0.13201687501,-0.0833329620167,0.464063602588,0.369622391522,0.672073738029
3,0.955312334041,0.981312858561,0.962831034357,1.0,0.92850237484,0.972108827738,0.88711589951,0.967816293049,0.961623310454,0.768498116258,0.807901412119,0.895000067948,0.931389053633,0.723557733801,0.848207665047,0.955878087158,0.813476707483,0.944933840989,0.912644696725,0.830538384871,0.83113377111,0.884313143296,0.915219688262,0.974330187821,0.786241683651,0.864678898881,0.709209574812,0.712798970141,0.883368510058,0.728421949565,0.877370636119,0.794770426807,0.577121117428,0.658954166192,-0.358334568887,-0.0880176055005,-0.82452654809,0.374382958743,-0.34085804184,0.697748220666,-0.0410839799945,-0.381458964963,0.805700427521,-0.883072298184,0.838128370248,0.509448353552,0.545028688348,0.631599715939,0.797057649216,0.133227550581,-0.261655467764,-0.749738201822,0.136166464877,0.593804793825,-0.217205259532,-0.819023850804,-0.702468272092,0.246211359054,0.8649119246,0.656148059583,0.536495247213,-0.194545226016,-0.563703986723,-0.403362768469,-0.0366023537022,0.576983349188,-0.63076636239,-0.417862563183,0.220965677356,-0.0235242829296,0.393079164971,0.197749373726,0.502570519756,-0.601623543586,-0.24169803771,0.0152130336862,-0.315463196853,-0.287607927062,-0.192417860653,-0.0783983053763,0.455916191709,0.460406860785,0.726641287354
4,0.935286494384,0.923894494156,0.933894136147,0.92850237484,1.0,0.864902380162,0.885467015478,0.945041334096,0.938393688325,0.791337475381,0.818025553247,0.897762013905,0.930767444838,0.769067013586,0.859491585952,0.891883004466,0.840119554698,0.946981734886,0.896359705826,0.83213268437,0.826661775512,0.869826578149,0.853465882023,0.928619840783,0.830068489074,0.797449577007,0.72184581974,0.726063925993,0.850254023147,0.732002377714,0.848982312091,0.814643154286,0.43061306131,0.660192889457,-0.349574605872,-0.123246688365,-0.806658693869,0.438465904204,-0.370227405097,0.652619148791,-0.0188090157218,-0.326351989232,0.803719932118,-0.878839884615,0.826011324583,0.547818751795,0.47378692187,0.583402313069,0.78474442812,0.122054788305,-0.230973902855,-0.713250316295,0.0625512499274,0.537173126927,-0.230746067025,-0.795429826434,-0.681966444508,0.360683829957,0.829767879286,0.616418039709,0.552260570215,-0.251230254475,-0.619123285205,-0.37298903753,-0.114212877985,0.49321730085,-0.699112593433,-0.369443400728,0.196727838444,-0.024554995139,0.327096371213,0.20390898181,0.488729842484,-0.638068866513,-0.125104203923,-0.0633594990276,-0.253893581898,-0.350735175997,-0.193320646884,-0.1081538689,0.557081581534,0.273814880338,0.693890129701
5,0.940844052664,0.947820848576,0.937115507073,0.972108827738,0.864902380162,1.0,0.900902380972,0.948284610477,0.915741911274,0.773123382379,0.813351888813,0.876836537043,0.912494181548,0.713315560629,0.840592412187,0.922587297745,0.804082638086,0.918477469987,0.908670580516,0.822611818752,0.821767625226,0.867469950666,0.868963344166,0.948046858646,0.776014663152,0.813641466807,0.725390984575,0.739099646732,0.869062008526,0.743909986553,0.871183218315,0.80705974947,0.538669587349,0.671834197346,-0.378427933225,-0.0250635677102,-0.79755485274,0.38772214208,-0.321260441178,0.721279905582,-0.0666073623618,-0.407506356703,0.790721263676,-0.827210946203,0.833636150458,0.496021710204,0.493128724236,0.676891181974,0.809520818081,0.1433952754,-0.290502452254,-0.781347895971,0.186727634193,0.58526000071,-0.210572319145,-0.768947235214,-0.74219036223,0.230729826766,0.823691677369,0.604490235904,0.527639622184,-0.179961413643,-0.529715583581,-0.406508241658,-0.0827577413563,0.583909314916,-0.603553900111,-0.429717404102,0.1791323597,-0.0344657224153,0.335790596909,0.135300644325,0.477233634286,-0.569815706376,-0.284419260771,-0.0263655947522,-0.345722727472,-0.310844359091,-0.162946554276,-0.111296876552,0.358101409074,0.479727106028,0.664117139813
6,0.94751702988,0.867687338859,0.906564191821,0.88711589951,0.885467015478,0.900902380972,1.0,0.916796540832,0.833889044988,0.860475292146,0.903853256908,0.923404496488,0.941432730036,0.837119345837,0.903777226589,0.839122797983,0.904088546763,0.924152043534,0.941171886347,0.88393511493,0.854282675808,0.89679921138,0.754014053267,0.907441132481,0.881491036156,0.671406838883,0.834371036775,0.857460485663,0.874316441508,0.82244716509,0.90954991912,0.909059297787,0.304552097376,0.747132077487,-0.356798072064,0.0924409192802,-0.775536132419,0.566714484078,-0.303454052823,0.791533651806,-0.0161511397402,-0.381521992894,0.829408482553,-0.755103234927,0.867869814118,0.580932390543,0.323005333772,0.758002415031,0.859128052858,0.195166262349,-0.306158273698,-0.809784801068,0.128659221872,0.571264533621,-0.178207872259,-0.683319898979,-0.822581662817,0.435069402705,0.755072182235,0.478389409469,0.619933836219,-0.272858075047,-0.601126622652,-0.318673254443,-0.287164771521,0.614165154662,-0.64318248075,-0.416234658482,0.0402468961998,-0.140470077679,0.201122621224,-0.0372527231787,0.487753801736,-0.612201673618,-0.160326489939,-0.229712286258,-0.252099233498,-0.51054124471,-0.0891853227616,-0.204133322334,0.340543642543,0.347901613919,0.561227825668
7,0.96512858141,0.939342342607,0.952628313107,0.967816293049,0.945041334096,0.948284610477,0.916796540832,1.0,0.93111846077,0.831850764734,0.866226040155,0.928852302268,0.960062102658,0.804256192528,0.89603510721,0.913699654112,0.880405474847,0.968709408663,0.950273380185,0.870876955097,0.892467806995,0.900990219132,0.865245043901,0.958379234601,0.852328970532,0.783556205065,0.777802407063,0.781694810547,0.897559016046,0.816017138003,0.91523182576,0.869192142858,0.447377205867,0.759406605047,-0.351974199313,-0.0215303466331,-0.807996505446,0.477165836891,-0.321519027765,0.703459473726,-0.0397962903468,-0.368916546985,0.83599102954,-0.852532301121,0.867569599073,0.567685561089,0.449185438037,0.704090385383,0.855159191621,0.16317719518,-0.277871534782,-0.792502229797,0.115457787726,0.603101717233,-0.212214418185,-0.782242017319,-0.74136607949,0.352870403559,0.825494526413,0.618047287896,0.589376931334,-0.219537946762,-0.554930414382,-0.358838009426,-0.129860238471,0.602647400034,-0.649557658484,-0.389717262208,0.133543823315,-0.069194567458,0.299492243964,0.184805371799,0.504423528221,-0.651483703024,-0.193348801803,-0.0570694038931,-0.312097451709,-0.371284496707,-0.156881831868,-0.120320677745,0.426889142583,0.384195216914,0.658037822363
8,0.923288898944,0.975190002454,0.935152183619,0.961623310454,0.938393688325,0.915741911274,0.833889044988,0.93111846077,1.0,0.726589754307,0.749018904579,0.855928038179,0.899761402534,0.691299528936,0.792193001379,0.961275730331,0.76477509157,0.916770159717,0.861524263073,0.790131143328,0.758366278709,0.845346349799,0.944995587686,0.939452177995,0.739257202305,0.89635206832,0.646987867436,0.653558788775,0.826822484539,0.635547704862,0.808745390147,0.722433172737,0.637075510076,0.568127128516,-0.374058792139,-0.150916818816,-0.827331353274,0.333160876618,-0.40300643699,0.634346579443,-0.0223467954544,-0.341564076678,0.796539655617,-0.884844351822,0.773403817507,0.488332511173,0.579966908483,0.562861878584,0.724634742969,0.0805974075284,-0.170878324121,-0.695606952047,0.114475144654,0.593297328313,-0.222793566217,-0.86521705012,-0.643276671939,0.180137566144,0.839279385252,0.638503447537,0.505825038846,-0.204858591757,-0.598125895274,-0.404867879974,-0.0180089374893,0.479608458078,-0.636680399049,-0.419426158148,0.309689941618,0.0254818168943,0.412667320852,0.237903162626,0.506751939842,-0.615631043191,-0.195188128895,0.0611791322365,-0.308164544519,-0.227472231479,-0.204920400836,-0.062065727499,0.588088425294,0.400818990373,0.77444438924
9,0.895508417046,0.754892853357,0.804834917227,0.768498116258,0.791337475381,0.773123382379,0.860475292146,0.831850764734,0.726589754307,1.0,0.938040605025,0.910376310901,0.911401545115,0.835340986931,0.920392597812,0.723135437885,0.910037945516,0.856840483965,0.895688483977,0.935877159715,0.844623448174,0.853886353193,0.655294128399,0.791143899216,0.957594974814,0.565424389235,0.921112174759,0.886764627714,0.798195918307,0.811971123599,0.860733043812,0.899808189583,0.202757526256,0.742054495518,-0.240265357086,0.259690971378,-0.71341053452,0.815764139165,-0.323867125413,0.629119420351,-0.0154683962502,-0.0785519246948,0.866786982687,-0.657078565809,0.772403230072,0.845868590156,0.227036585934,0.813420438164,0.845857436491,0.220578721274,0.000879456267841,-0.780976304052,0.0901542949842,0.664147070799,-0.151912366663,-0.610396761707,-0.719802928995,0.481699805343,0.613707338523,0.389165254149,0.72177772933,-0.304130100762,-0.514457325467,-0.254351124081,-0.322560632088,0.584393968709,-0.542048767165,-0.216627554945,-0.0267697838957,-0.0460677535838,0.190974751309,0.0910194987216,0.469702386228,-0.710261333252,-0.0483021472683,-0.347221820685,-0.250406629528,-0.495965071133,0.0388886119111,-0.194186233726,0.306246912356,0.255845137866,0.479362328264
